Type,SKU,Name,"Meta: _et_pb_old_content","In stock?","Regular price",Images,Parent,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global"
variation,R001811S-XX-187,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"180.77",1,0,Variation,"No LED",1,0
variation,R001811S-XX-188,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"181.77",1,0,Variation,"No LED",1,0
variation,R001811S-XX-189,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"182.77",1,0,Variation,"No LED",1,0
variation,R001811S-XX-190,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"183.77",1,0,Variation,"No LED",1,0
variation,R001811S-XX-191,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"184.77",1,0,Variation,"No LED",1,0
variation,R001811S-XX-192,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"185.77",1,0,Variation,"No LED",1,0
variation,R001811S-XX-193,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"186.77",1,0,Variation,"No LED",1,0
variation,R001811S-XX-194,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"187.77",1,0,Variation,"No LED",1,0
variation,R001811S-XX-195,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"188.77",1,0,Variation,"No LED",1,0
variation,R001811S-XX-196,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"189.77",1,0,Variation,"No LED",1,0
variation,R001811S-XX-197,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"190.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-096,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"89.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-097,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"90.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-098,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"91.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-099,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"92.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-100,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"93.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-101,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"94.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-102,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"95.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-103,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"96.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-104,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"97.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-105,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"98.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-106,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"99.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-107,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"100.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-108,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"101.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-109,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"102.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-110,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"103.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-111,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"104.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-112,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"105.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-113,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"106.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-114,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"107.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-115,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"108.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-116,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"109.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-117,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"110.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-118,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"111.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-119,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"112.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-120,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"113.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-121,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"114.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-122,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"115.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-123,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"116.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-124,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"117.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-125,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"118.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-126,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"119.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-127,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"120.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-128,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"121.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-129,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"122.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-130,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"123.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-131,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"124.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-132,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"125.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-133,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"126.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-134,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"127.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-135,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"128.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-136,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"129.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-137,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"130.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-138,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"131.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-139,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"132.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-140,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"133.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-141,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"134.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-142,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"135.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-143,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"136.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-144,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"137.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-145,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"138.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-146,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"139.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-147,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"140.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-148,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"141.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-149,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"142.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-150,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"143.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-151,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"144.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-152,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"145.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-153,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"146.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-154,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"147.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-155,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"148.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-156,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"149.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-157,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"150.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-158,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"151.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-159,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"152.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-160,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"153.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-161,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"154.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-162,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"155.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-163,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"156.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-164,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"157.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-165,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"158.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-166,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"159.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-167,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"160.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-168,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"161.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-169,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"162.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-170,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"163.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-171,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"164.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-172,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"165.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-173,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"166.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-174,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"167.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-175,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"168.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-176,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"169.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-177,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"170.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-178,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"171.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-179,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"172.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-180,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"173.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-181,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"174.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-182,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"175.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-183,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"176.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-184,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"177.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-185,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"178.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-186,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"179.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-187,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"180.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-188,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"181.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-189,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"182.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-190,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"183.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-191,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"184.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-192,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"185.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-193,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"186.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-194,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"187.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-195,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"188.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-196,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"189.77",1,0,Variation,"No LED",1,0
variation,R001811W-XX-197,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"190.77",1,0,Variation,"No LED",1,0
simple,R001865,"Left Hand Case Connector","Attaching hardware not included with spring arm assemblies. Order item 16.",1,137.83,,,,,,,,,,,,,,
simple,R001864,"Right Hand Case Connector","",1,137.83,,,,,,,,,,,,,,
simple,R001678,"Left Hand Lead Rail Pivot Assembly","Attaching hardware not included with <br>spring arm assemblies. Order item 16.",1,34.34,https://www.carefreeofcolorado.com/images/photos/R001678.jpg,,,,,,,,,,,,,
simple,R001680,"Right Hand Lead Rail Pivot Assembly","Attaching hardware not included with <br>spring arm assemblies. Order item 16.",1,34.34,https://www.carefreeofcolorado.com/images/photos/R001680.jpg,,,,,,,,,,,,,
simple,R019867-001,"Bracket Kit, 3m-4m","Bracket kit 3m-4m contains 3 brackets and screws. Bracket Kit for 4.5m-5m contains 4 brackets. Bracket kits do not include awning mounting screws; order item 27.",1,212.3,,,,,,,,,,,,,,
simple,R019867-002,"Bracket Kit, 4.5m-5m","Bracket kit 3m-4m contains 3 brackets and screws. Bracket Kit for 4.5m-5m contains 4 brackets. Bracket kits do not include awning mounting screws; order item 27.",1,212.3,,,,,,,,,,,,,,
simple,R001969,"Arm Bumper","",1,8.35,,,,,,,,,,,,,,
variable,019868-00-,"Awning Mount Screw Pack","Choose the size that matches the bracket kit.",1,0,,,,,,,Size,"<=4.0M,>=4.5M",1,0,,,,
variation,019868-001,,,1,58.15,,"019868-00-",,,,,Size,"<=4.0M",1,0,,,,
variation,019868-002,,,1,72.75,,"019868-00-",,,,,Size,">=4.5M",1,0,,,,
